TIPO_REG,PAIS,P_DEPTO,P_MUNIC,UC_UO,ENCUESTA,COD_VEREDA,P_S7PNUMPEZ,P_S7P96,P_S7P97,P_S7P98,P_S7P99,P_S7P100
7,170,68,68524,100000,83009719,68524002,18.0,41189900.0,1,200.0,500.0,100.0
7,170,68,68524,120000,83009837,68524003,18.0,41190300.0,2,800.0,500.0,800.0
7,170,68,68524,120000,83071728,68524001,18.0,41190400.0,1,200.0,300.0,60.0
7,170,68,68524,120000,83084681,68524004,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68524,130000,83009743,68524002,18.0,41199900.0,1,300.0,500.0,150.0
7,170,68,68524,160000,83009892,68524003,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,160000,83071723,68524005,18.0,41190300.0,1,100.0,600.0,60.0
7,170,68,68524,170000,83084680,68524004,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68524,230000,83006812,68524005,18.0,41190300.0,1,300.0,700.0,210.0
7,170,68,68524,260000,83084799,68524004,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68524,310000,83009885,68524003,18.0,41190300.0,1,500.0,500.0,250.0
7,170,68,68524,330000,83009888,68524003,18.0,41190300.0,1,120.0,500.0,60.0
7,170,68,68524,340000,83006877,68524005,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68524,380000,83009700,68524001,18.0,41190300.0,1,300.0,34.0,10.2
7,170,68,68524,390000,83071632,68524005,18.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68524,400000,83071635,68524005,18.0,41180201.0,1,200.0,1.0,0.2
7,170,68,68524,450000,83006869,68524005,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68524,500000,83009800,68524002,18.0,41190400.0,3,100.0,500.0,150.0
7,170,68,68524,530000,83084763,68524004,18.0,41190300.0,1,500.0,1000.0,500.0
7,170,68,68524,550000,83071722,68524005,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,560000,83006809,68524005,18.0,41180201.0,1,350.0,500.0,175.0
7,170,68,68524,560000,83006809,68524005,28.0,41190300.0,1,350.0,500.0,175.0
7,170,68,68524,610000,83009921,68524003,18.0,41190300.0,1,300.0,500.0,150.0
7,170,68,68524,610000,83071776,68524001,18.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68524,610000,83071776,68524001,28.0,41190400.0,1,100.0,500.0,50.0
7,170,68,68524,820000,83084679,68524004,18.0,41190300.0,1,50.0,1000.0,50.0
7,170,68,68524,840000,83071769,68524001,18.0,41190400.0,1,500.0,250.0,125.0
7,170,68,68524,850000,83084686,68524004,18.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68524,850000,83084686,68524004,28.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68524,860000,83071737,68524001,18.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68524,860000,83071737,68524001,28.0,41190600.0,1,50.0,500.0,25.0
7,170,68,68524,860000,83071787,68524001,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68524,860000,83071787,68524001,28.0,41191000.0,1,200.0,500.0,100.0
7,170,68,68524,870000,83084687,68524004,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,870000,83084687,68524004,28.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68524,880000,83009692,68524001,18.0,41190400.0,1,200.0,500.0,100.0
7,170,68,68524,880000,83009874,68524004,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,880000,83009874,68524004,28.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68524,880000,83009920,68524002,18.0,41190300.0,11,300.0,3.0,9.9
7,170,68,68524,900000,83084789,68524004,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,900000,83084789,68524004,28.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68524,920000,83009964,68524004,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,920000,83009964,68524004,28.0,41190400.0,2,600.0,500.0,600.0
7,170,68,68524,930000,83084672,68524004,18.0,41190400.0,1,1000.0,1.0,1.0
7,170,68,68524,970000,83009970,68524003,18.0,41190300.0,1,2000.0,500.0,1000.0
7,170,68,68524,1000000,83071602,68524005,18.0,41190300.0,1,250.0,600.0,150.0
7,170,68,68524,1000000,83071602,68524005,28.0,41190700.0,0,0.0,0.0,0.0
7,170,68,68524,1000000,83071602,68524005,38.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68524,1000000,83084676,68524004,18.0,41180201.0,2,200.0,300.0,120.0
7,170,68,68524,1000000,83084676,68524004,28.0,41190300.0,2,200.0,500.0,200.0
7,170,68,68524,1000000,83084676,68524004,38.0,41190500.0,1,500.0,1000.0,500.0
7,170,68,68524,1010000,83071617,68524005,18.0,41190300.0,1,100.0,500.0,50.0
7,170,68,68524,1030000,83071611,68524005,18.0,41189900.0,1,500.0,600.0,300.0
7,170,68,68524,1140000,83009710,68524002,18.0,41190300.0,1,100.0,1000.0,100.0
7,170,68,68524,1150000,83071783,68524001,18.0,41190300.0,6,700.0,1.0,4.2
7,170,68,68524,1160000,83009867,68524003,18.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68524,1170000,83009958,68524002,18.0,41180201.0,3,500.0,500.0,750.0
7,170,68,68524,1170000,83009958,68524002,28.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,1170000,83071621,68524005,18.0,41180201.0,1,150.0,1.0,0.15
7,170,68,68524,1440000,83009931,68524003,18.0,41190300.0,1,10000.0,500.0,5000.0
7,170,68,68524,1440000,83009931,68524003,28.0,41190800.0,1,5000.0,500.0,2500.0
7,170,68,68524,1450000,83006819,68524005,18.0,41190300.0,1,2000.0,750.0,1500.0
7,170,68,68524,1460000,83006868,68524005,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68524,2030000,83071742,68524001,18.0,41180201.0,1,250.0,500.0,125.0
7,170,68,68524,2030000,83071742,68524001,28.0,41190300.0,1,250.0,500.0,125.0
7,170,68,68524,2110000,83071690,68524001,18.0,41190400.0,1,100.0,250.0,25.0
7,170,68,68524,2130000,83009728,68524001,18.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68524,2130000,83009728,68524001,28.0,41190400.0,1,50.0,500.0,25.0
7,170,68,68524,2320000,83071768,68524001,18.0,41180201.0,1,500.0,350.0,175.0
7,170,68,68524,2320000,83071768,68524001,28.0,41190300.0,1,500.0,400.0,200.0
7,170,68,68524,3410000,83071791,68524001,18.0,41180201.0,1,150.0,750.0,112.5
7,170,68,68533,80000,3084531,68533006,1.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68533,80000,3084531,68533006,2.0,41190700.0,1,100.0,500.0,50.0
7,170,68,68533,80000,3084659,68533006,1.0,41199900.0,1,50.0,500.0,25.0
7,170,68,68533,80000,9994862,68533001,1.0,41190400.0,1,500.0,300.0,150.0
7,170,68,68533,110000,9994834,68533001,1.0,41190300.0,1,150.0,500.0,75.0
7,170,68,68533,110000,9994834,68533001,2.0,41190400.0,1,250.0,500.0,125.0
7,170,68,68533,120000,9994833,68533001,1.0,41190300.0,1,250.0,500.0,125.0
7,170,68,68533,120000,9994833,68533001,2.0,41190400.0,1,20.0,500.0,10.0
7,170,68,68533,220000,3069972,68533004,1.0,41180201.0,2,485.0,1250.0,1212.5
7,170,68,68533,220000,3069972,68533004,2.0,41190300.0,2,500.0,1250.0,1250.0
7,170,68,68533,220000,3069972,68533004,3.0,41190700.0,2,15.0,1250.0,37.5
7,170,68,68533,220001,60040004,68533008,2.0,41190300.0,1,1500.0,5.0,7.5
7,170,68,68533,270000,3084563,68533006,1.0,41191000.0,1,1000.0,500.0,500.0
7,170,68,68533,270000,3084576,68533006,1.0,41191000.0,1,100.0,500.0,50.0
7,170,68,68533,280000,9994844,68533001,1.0,41190400.0,2,650.0,1500.0,1950.0
7,170,68,68533,290000,1465830,68533002,1.0,41190300.0,1,250.0,750.0,187.5
7,170,68,68533,290000,1465830,68533002,2.0,41190700.0,1,100.0,750.0,75.0
7,170,68,68533,290000,1465830,68533002,3.0,41191000.0,1,150.0,750.0,112.5
7,170,68,68533,300000,3084723,68533001,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68533,320000,3084549,68533006,1.0,41180201.0,1,100.0,500.0,50.0
7,170,68,68533,360000,3084736,68533001,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68533,390000,3084514,68533009,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68533,450000,1465746,68533003,1.0,41190300.0,1,50.0,1000.0,50.0
7,170,68,68533,480000,9994925,68533009,1.0,41190700.0,1,100.0,500.0,50.0
7,170,68,68533,480000,9994925,68533009,2.0,41191000.0,1,150.0,500.0,75.0
7,170,68,68533,520000,9994927,68533007,1.0,41191000.0,1,400.0,1.0,0.4
7,170,68,68533,540000,3069975,68533004,1.0,41120103.0,0,0.0,0.0,0.0
7,170,68,68533,540000,3069975,68533004,2.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68533,600000,9994826,68533001,1.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68533,600000,9994826,68533001,2.0,41190400.0,1,300.0,500.0,150.0
7,170,68,68533,610000,1465676,68533003,1.0,41180201.0,1,100.0,2.0,0.2
7,170,68,68533,630000,3084621,68533004,1.0,41190300.0,2,800.0,1.0,1.6
7,170,68,68533,630000,3084621,68533004,2.0,41199900.0,2,200.0,1.0,0.4
7,170,68,68533,650000,7084550,68533001,1.0,41180201.0,1,300.0,750.0,225.0
7,170,68,68533,660001,60040032,68533008,1.0,41199900.0,1,50.0,7.5,0.375
7,170,68,68533,670000,3084547,68533006,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68533,680000,3084731,68533001,1.0,41191000.0,1,100.0,1.0,0.1
7,170,68,68533,700000,3084548,68533001,1.0,41191000.0,1,1000.0,5.0,5.0
7,170,68,68533,710000,3084574,68533001,1.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68533,730000,9994264,68533005,1.0,41180201.0,2,300.0,500.0,300.0
7,170,68,68533,730000,9994264,68533005,2.0,41190300.0,2,300.0,500.0,300.0
7,170,68,68533,730001,60543663,68533005,2.0,41190300.0,2,300.0,5.0,3.0
7,170,68,68533,740000,3069971,68533004,1.0,41199900.0,1,65.0,500.0,32.5
7,170,68,68533,760000,1465732,68533003,1.0,41180201.0,1,250.0,1000.0,250.0
7,170,68,68533,760000,1465732,68533003,2.0,41190300.0,1,250.0,1000.0,250.0
7,170,68,68533,790001,60040416,68533005,1.0,41180201.0,1,200.0,7.5,1.5
7,170,68,68533,810000,3084489,68533006,1.0,41191000.0,1,200.0,500.0,100.0
7,170,68,68533,830001,60545070,68533005,1.0,41190300.0,1,350.0,5.0,1.75
7,170,68,68533,870000,9994948,68533008,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68533,900000,3084706,68533007,1.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68533,910001,60038397,68533005,1.0,41190300.0,1,100.0,5.0,0.5
7,170,68,68533,940001,60038280,68533008,3.0,41190600.0,1,1000.0,5.0,5.0
7,170,68,68533,950000,3084601,68533006,1.0,41191000.0,1,150.0,1.0,0.15
7,170,68,68533,990000,3084524,68533006,1.0,41190400.0,1,100.0,1.0,0.1
7,170,68,68533,1090000,2355171,68533003,1.0,41180201.0,1,500.0,750.0,375.0
7,170,68,68533,1090000,3084727,68533006,1.0,41190400.0,1,150.0,1.0,0.15
7,170,68,68533,1100000,1465629,68533003,1.0,41190300.0,1,500.0,1000.0,500.0
7,170,68,68533,1100000,1465629,68533003,2.0,41190700.0,1,200.0,1000.0,200.0
7,170,68,68533,1100000,1465629,68533003,3.0,41191000.0,1,100.0,1000.0,100.0
7,170,68,68533,1100000,1465659,68533003,1.0,41180201.0,1,500.0,750.0,375.0
7,170,68,68533,1100000,1465659,68533003,2.0,41190300.0,1,500.0,750.0,375.0
7,170,68,68533,1100000,1465659,68533003,3.0,41191000.0,1,500.0,750.0,375.0
7,170,68,68533,1100000,3084559,68533006,1.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68533,1920000,1465712,68533003,1.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68547,30000,3025252,68547021,1.0,41180201.0,2,250.0,500.0,250.0
7,170,68,68547,30000,3025252,68547021,2.0,41190300.0,2,250.0,500.0,250.0
7,170,68,68547,30000,3073082,68547044,1.0,41180201.0,1,1000.0,500.0,500.0
7,170,68,68547,30000,3073082,68547044,2.0,41190300.0,1,1000.0,500.0,500.0
7,170,68,68547,30000,3073082,68547044,3.0,41190600.0,1,1000.0,500.0,500.0
7,170,68,68547,70000,83072707,68547011,18.0,41190300.0,2,300.0,1000.0,600.0
7,170,68,68547,70000,83072707,68547011,28.0,41199900.0,4,500.0,100.0,200.0
7,170,68,68547,140000,3025377,68547021,1.0,41180201.0,2,150.0,250.0,75.0
7,170,68,68547,140000,3025377,68547021,2.0,41190300.0,2,50.0,200.0,20.0
7,170,68,68547,150000,3025447,68547042,1.0,41180201.0,3,62.0,500.0,93.0
7,170,68,68547,160000,3073124,68547021,1.0,41180201.0,3,600.0,400.0,720.0
7,170,68,68547,160000,3073124,68547021,2.0,41190300.0,3,400.0,400.0,480.0
7,170,68,68547,190000,3072405,68547029,1.0,41190300.0,9,1000.0,500.0,4500.0
7,170,68,68547,190000,3072405,68547029,2.0,41190600.0,6,1000.0,500.0,3000.0
7,170,68,68547,190000,3079207,68547048,1.0,41180201.0,1,400.0,750.0,300.0
7,170,68,68547,200000,3025373,68547041,1.0,41190300.0,5,100.0,500.0,250.0
7,170,68,68547,200000,3025373,68547041,2.0,41190400.0,11,1000.0,500.0,5500.0
7,170,68,68547,230001,60043682,68547041,1.0,41190300.0,2,1200.0,5.0,12.0
7,170,68,68547,360001,60045301,68547042,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68547,410000,1454707,68547042,1.0,41199900.0,0,0.0,0.0,0.0
7,170,68,68547,420000,3079236,68547018,1.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68547,430000,3039299,68547028,1.0,41190400.0,1,1.0,1.0,0.001
7,170,68,68547,430000,3072694,68547035,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68547,440001,60047175,68547021,2.0,41199900.0,11,150.0,10.0,16.5
7,170,68,68547,480001,60047968,68547018,1.0,41190300.0,2,150.0,5.0,1.5
7,170,68,68547,490000,3079542,68547028,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68547,530000,3025378,68547021,1.0,41180201.0,2,100.0,5.0,1.0
7,170,68,68547,530000,3025378,68547021,2.0,41190300.0,2,100.0,7.0,1.4
7,170,68,68547,540000,3025231,68547042,1.0,41190600.0,0,0.0,0.0,0.0
7,170,68,68547,550001,60046133,68547042,1.0,41190300.0,6,1000.0,5.0,30.0
7,170,68,68547,560000,3025214,68547042,1.0,41190300.0,2,500.0,750.0,750.0
7,170,68,68547,563551,60044643,68547042,1.0,41190300.0,2,500.0,7.5,7.5
7,170,68,68547,608272,60045304,68547042,1.0,41190300.0,1,200.0,5.0,1.0
7,170,68,68547,620001,60047294,68547038,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68547,650000,83025329,68547042,18.0,41190300.0,1,500.0,400.0,200.0
7,170,68,68547,650000,83025329,68547042,28.0,41190400.0,1,500.0,400.0,200.0
7,170,68,68547,650001,60044634,68547042,2.0,41199900.0,1,500.0,4.0,2.0
7,170,68,68547,660000,83025217,68547999,18.0,41190300.0,1,50.0,500.0,25.0
7,170,68,68547,660000,83025217,68547999,28.0,41199900.0,9,50.0,500.0,225.0
7,170,68,68547,660000,83025368,68547042,18.0,41180201.0,1,300.0,750.0,225.0
7,170,68,68547,660000,83025368,68547042,28.0,41190300.0,1,300.0,750.0,225.0
7,170,68,68547,680000,83025322,68547042,18.0,41190300.0,2,1200.0,1000.0,2400.0
7,170,68,68547,680000,83025322,68547042,28.0,41190400.0,2,1200.0,1000.0,2400.0
7,170,68,68547,690001,60046511,68547021,4.0,41190400.0,1,9000.0,5.0,45.0
7,170,68,68547,760000,3025212,68547042,1.0,41190300.0,1,300.0,1000.0,300.0
7,170,68,68547,760001,60044665,68547042,1.0,41190300.0,1,300.0,10.0,3.0
7,170,68,68547,780000,3073135,68547008,1.0,41190200.0,0,0.0,0.0,0.0
7,170,68,68547,780000,83025317,68547042,18.0,41190300.0,3,150.0,1000.0,450.0
7,170,68,68547,780000,83025317,68547042,28.0,41190400.0,8,150.0,1000.0,1200.0
7,170,68,68547,790000,7039534,68547029,1.0,41180500.0,0,0.0,0.0,0.0
7,170,68,68547,820001,60045394,68547012,,,0,0.0,0.0,0.0
7,170,68,68547,940001,60046901,68547021,2.0,41190400.0,1,100.0,5.0,0.5
7,170,68,68547,970001,60042735,68547038,1.0,41190300.0,1,20.0,10.0,0.2
7,170,68,68547,1010000,3049090,68547049,1.0,41190200.0,6,3000.0,330.0,5940.0
7,170,68,68547,1040000,3072411,68547041,1.0,41190300.0,1,2000.0,15.0,30.0
7,170,68,68547,1110000,3072523,68547021,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68547,1110000,3072523,68547021,2.0,41190600.0,0,0.0,0.0,0.0
7,170,68,68547,1110000,3072523,68547021,3.0,41191000.0,0,0.0,0.0,0.0
7,170,68,68547,1260001,60043680,68547041,3.0,41191000.0,1,1000.0,7.5,7.5
7,170,68,68547,1270001,60041019,68547041,3.0,41191000.0,2,100.0,10.0,2.0
7,170,68,68547,1450000,3072941,68547049,1.0,41190200.0,10,180000.0,400.0,720000.0
7,170,68,68547,1460001,60041824,68547038,3.0,41190300.0,3,400.0,5.0,6.0
7,170,68,68547,1510000,3079352,68547040,1.0,41190400.0,2,12500.0,500.0,12500.0
7,170,68,68547,1740000,83079211,68547018,18.0,41190400.0,1,200.0,4000.0,800.0
7,170,68,68547,1940001,60042933,68547048,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68547,2170001,60043344,68547021,3.0,41190600.0,1,2000.0,5.0,10.0
7,170,68,68547,2260000,3025246,68547002,1.0,41180201.0,1,200.0,500.0,100.0
7,170,68,68547,2450001,60045157,68547016,1.0,41190400.0,1,200.0,0.02,0.004
7,170,68,68547,2460000,3039509,68307012,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68547,2460000,3039509,68307012,2.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68547,2460000,3039509,68307012,3.0,41190600.0,0,0.0,0.0,0.0
7,170,68,68547,3050001,60044061,68547012,1.0,41190600.0,1,100.0,2.0,0.2
7,170,68,68547,3660001,60043607,68547021,3.0,41191000.0,1,1300.0,5.0,6.5
7,170,68,68547,3890000,3073155,68547028,1.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68547,4990001,60047866,68547018,1.0,41190100.0,3,500.0,3.8,5.7
7,170,68,68547,5310001,60047199,68547021,1.0,41190100.0,1,2600.0,10.0,26.0
7,170,68,68547,5570001,60046768,68547021,1.0,41190300.0,1,200.0,5.0,1.0
7,170,68,68547,5860001,60044749,68547021,3.0,41190600.0,0,0.0,0.0,0.0
7,170,68,68547,10730000,3039290,68547033,1.0,41180201.0,1,1.0,500.0,0.5
7,170,68,68547,10960000,3025287,68547021,1.0,41191000.0,1,300.0,2000.0,600.0
7,170,68,68547,10960000,3025288,68547021,1.0,41180201.0,1,1600.0,500.0,800.0
7,170,68,68547,10960000,3025288,68547021,2.0,41190300.0,1,400.0,500.0,200.0
7,170,68,68547,10960000,3025288,68547021,3.0,41191000.0,1,200.0,1000.0,200.0
7,170,68,68547,10960000,3025383,68547021,1.0,41190300.0,2,1100.0,700.0,1540.0
7,170,68,68547,10960000,3025383,68547021,2.0,41190400.0,3,1400.0,500.0,2100.0
7,170,68,68549,50001,60044693,68549002,2.0,41190300.0,1,500.0,2.5,1.25
7,170,68,68549,90001,60043845,68549002,2.0,41199900.0,3,300.0,5.0,4.5
7,170,68,68549,410001,60043091,68549003,2.0,41180201.0,1,100.0,5.0,0.5
7,170,68,68549,420000,83067803,68549001,18.0,41189900.0,0,0.0,0.0,0.0
7,170,68,68549,470000,83067941,68549001,18.0,41190400.0,1,100.0,500.0,50.0
7,170,68,68549,610000,83067859,68549004,18.0,41190300.0,1,200.0,500.0,100.0
7,170,68,68549,610000,83067859,68549004,28.0,41190500.0,1,200.0,500.0,100.0
7,170,68,68549,790001,60042727,68549007,1.0,41190300.0,2,200.0,5.0,2.0
7,170,68,68549,830000,1741976,68549006,1.0,41190400.0,2,200.0,250.0,100.0
7,170,68,68549,980001,60043724,68549007,1.0,41190300.0,2,40000.0,3.5,280.0
7,170,68,68549,2000001,60042726,68549007,2.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68572,130001,60044721,68572010,1.0,41180201.0,1,1500.0,5.0,7.5
7,170,68,68572,200000,3030165,68572022,1.0,41190300.0,1,24.0,250.0,6.0
7,170,68,68572,200000,3030165,68572022,2.0,41190400.0,1,24.0,250.0,6.0
7,170,68,68572,200001,60042076,68572022,1.0,41190300.0,1,48.0,2.5,0.12
7,170,68,68572,220000,3030017,68572022,1.0,41180201.0,2,350.0,250.0,175.0
7,170,68,68572,220000,3030167,68572022,1.0,41190300.0,2,1.0,250.0,0.5
7,170,68,68572,220000,3030167,68572022,2.0,41190400.0,2,100.0,250.0,50.0
7,170,68,68572,220000,3030167,68572022,3.0,41190600.0,2,100.0,250.0,50.0
7,170,68,68572,220001,60044928,68572022,2.0,41190600.0,2,50.0,2.5,0.25
7,170,68,68572,250001,60048167,68572013,1.0,41180201.0,1,50.0,2.5,0.125
7,170,68,68572,270000,3030382,68572013,1.0,41190400.0,1,50.0,500.0,25.0
7,170,68,68572,350000,3022598,68572022,1.0,41190400.0,1,400.0,500.0,200.0
7,170,68,68572,350000,3025988,68572022,1.0,41190400.0,1,400.0,500.0,200.0
7,170,68,68572,370000,3030175,68572022,1.0,41199900.0,6,4.0,250.0,6.0
7,170,68,68572,380000,3030557,68572025,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68572,380001,60044897,68572025,1.0,41190400.0,1,200.0,2.5,0.5
7,170,68,68572,460000,1547248,68572023,1.0,41180201.0,1,200.0,250.0,50.0
7,170,68,68572,460001,60044724,68572010,2.0,41190600.0,1,1000.0,5.0,5.0
7,170,68,68572,560001,60048877,68572022,1.0,41199900.0,1,100.0,5.0,0.5
7,170,68,68572,610001,60048026,68572006,1.0,41190300.0,1,80.0,20.0,1.6
7,170,68,68572,750000,3025960,68572022,1.0,41190400.0,1,80.0,250.0,20.0
7,170,68,68572,750001,60044929,68572022,1.0,41190100.0,1,80.0,2.5,0.2
7,170,68,68572,770000,3030007,68572022,1.0,41180201.0,1,300.0,250.0,75.0
7,170,68,68572,780000,3025959,68572025,1.0,41180201.0,1,70.0,500.0,35.0
7,170,68,68572,850001,60045791,68572010,1.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68572,910000,3030074,68572013,1.0,41190300.0,1,100.0,375.0,37.5
7,170,68,68572,1060000,82350290,68572022,18.0,41189900.0,10,50.0,250.0,125.0
7,170,68,68572,1070000,3030174,68572013,1.0,41180201.0,1,100.0,250.0,25.0
7,170,68,68572,1070001,60046992,68572024,1.0,41190300.0,1,100.0,2.5,0.25
7,170,68,68572,1090000,3030016,68572024,1.0,41190400.0,1,400.0,300.0,120.0
7,170,68,68572,1110000,3030060,68572005,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68572,1180001,60044719,68572019,2.0,41190200.0,1,250.0,5.0,1.25
7,170,68,68572,1210001,60048436,68572014,1.0,41190300.0,1,1500.0,0.3,0.45
7,170,68,68572,1220001,60042107,68572012,1.0,41190100.0,1,100.0,5.0,0.5
7,170,68,68572,1230001,60046831,68572014,1.0,41180201.0,0,0.0,0.0,0.0
7,170,68,68572,1310000,3030422,68572022,1.0,41180201.0,1,200.0,250.0,50.0
7,170,68,68572,1312453,60042662,68572013,1.0,41180201.0,1,200.0,2.5,0.5
7,170,68,68572,1320000,3030135,68572022,1.0,41180201.0,1,1.0,5.0,0.005
7,170,68,68572,1370001,60048485,68572010,1.0,41180201.0,2,500.0,5.0,5.0
7,170,68,68572,1380000,3030329,68572013,1.0,41180201.0,2,25.0,250.0,12.5
7,170,68,68572,1380000,3030408,68572024,1.0,41190300.0,1,40.0,350.0,14.0
7,170,68,68572,1410000,3030159,68572022,1.0,41120199.0,0,0.0,0.0,0.0
7,170,68,68572,1410000,3030159,68572022,2.0,41190400.0,1,125.0,500.0,62.5
7,170,68,68572,1410001,60044910,68572022,1.0,41190100.0,1,12.0,5.0,0.06
7,170,68,68572,1640000,3025965,68572022,1.0,41199900.0,2,400.0,250.0,200.0
7,170,68,68572,1760001,60043928,68572014,,,0,0.0,0.0,0.0
7,170,68,68572,1920000,3030218,68572025,1.0,41199900.0,1,20.0,500.0,10.0
7,170,68,68572,2120000,3030349,68572025,1.0,41190400.0,1,100.0,1000.0,100.0
7,170,68,68572,2310000,3030081,68572025,1.0,41199900.0,9,30.0,500.0,135.0
7,170,68,68572,2360001,60044977,68572025,1.0,42140100.0,1,80.0,5.0,0.4
7,170,68,68572,2650001,60047463,68572009,1.0,41180201.0,1,300.0,8.0,2.4
7,170,68,68572,2770001,60045370,68572009,2.0,41180201.0,1,1000.0,5.0,5.0
7,170,68,68572,2780001,60045368,68572009,2.0,41199900.0,1,400.0,3.0,1.2
7,170,68,68572,2940001,60048675,68572009,1.0,41190300.0,1,500.0,3.7,1.85
7,170,68,68572,3680001,60048685,68572009,2.0,41190300.0,1,2000.0,5.0,10.0
7,170,68,68572,3930000,3030062,68572025,1.0,41190400.0,12,50.0,1000.0,600.0
7,170,68,68572,3930000,3030062,68572025,2.0,41190500.0,4,50.0,1000.0,200.0
7,170,68,68572,4230001,60045379,68572009,1.0,41180201.0,1,300.0,5.0,1.5
7,170,68,68572,4610001,60044460,68572009,1.0,41190200.0,0,0.0,0.0,0.0
7,170,68,68572,5340000,3030322,68572009,1.0,41190400.0,0,0.0,0.0,0.0
7,170,68,68572,5640001,60042429,68572009,2.0,41190500.0,1,1.0,1.6,0.0016
7,170,68,68573,20000,83032599,68573016,18.0,41190600.0,1,50.0,500.0,25.0
7,170,68,68573,30000,83032560,68573008,18.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68573,30000,83032560,68573008,28.0,41190400.0,2,500.0,500.0,500.0
7,170,68,68573,70000,83032606,68573016,18.0,41190300.0,2,500.0,500.0,500.0
7,170,68,68573,70000,83032606,68573016,28.0,41190600.0,1,200.0,500.0,100.0
7,170,68,68573,70000,83032606,68573016,38.0,41191000.0,2,400.0,500.0,400.0
7,170,68,68573,100000,83032682,68573001,18.0,41190300.0,2,1500.0,500.0,1500.0
7,170,68,68573,130000,83083562,68573011,18.0,41190300.0,0,0.0,0.0,0.0
7,170,68,68573,140000,83032700,68573005,18.0,41180201.0,0,0.0,0.0,0.0
