"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","P_S15P159","P_S15P160","P_S15P161","P_S15P162","P_S15P163","P_S15P164_SP1","P_S15P164_SP2","P_S15P164_SP3","P_S15P164_SP4"
"53598","M",170,68,68368,"00170000","003056280","68368002",1,1,1,2,3,1,2,1,NA
"53599","M",170,68,68368,"00180000","001614016","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53600","M",170,68,68368,"00180000","003046535","68368009",1,1,1,2,3,1,2,1,NA
"53601","M",170,68,68368,"00180000","003046700","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53602","M",170,68,68368,"00180000","003046788","68773027",1,4,NA,NA,NA,NA,NA,NA,NA
"53603","M",170,68,68368,"00180000","003054559","68368011",1,1,1,2,5,1,2,1,NA
"53604","M",170,68,68368,"00190000","003046710","68773027",1,1,1,1,3,1,2,1,NA
"53605","M",170,68,68368,"00190000","003046710","68773027",2,4,NA,NA,NA,NA,NA,NA,NA
"53606","M",170,68,68368,"00190000","003046711","68773027",1,1,1,1,3,1,2,1,NA
"53607","M",170,68,68368,"00190000","003046778","68368008",1,1,1,1,5,1,2,1,NA
"53608","M",170,68,68368,"00190000","003056250","68368002",1,1,1,9,9,1,2,1,NA
"53609","M",170,68,68368,"00200000","003046523","68368001",1,1,1,3,4,1,2,1,NA
"53610","M",170,68,68368,"00200000","003056007","68368005",1,1,1,1,3,1,2,1,NA
"53611","M",170,68,68368,"00200000","003056203","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53612","M",170,68,68368,"00200000","003056271","68368002",1,1,1,2,5,1,2,1,NA
"53613","M",170,68,68368,"00200000","003056313","68368005",1,1,1,1,3,1,2,2,NA
"53614","M",170,68,68368,"00210000","003046702","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53615","M",170,68,68368,"00210000","003046739","68368008",1,1,1,3,4,1,2,1,NA
"53616","M",170,68,68368,"00210000","003054568","68368010",1,1,1,2,4,1,NA,NA,NA
"53617","M",170,68,68368,"00210000","003056138","68368005",1,1,1,2,2,1,2,2,NA
"53618","M",170,68,68368,"00220000","003046518","68368001",1,1,1,3,5,1,2,1,NA
"53619","M",170,68,68368,"00220000","003046528","68368009",1,1,1,2,5,1,2,1,NA
"53620","M",170,68,68368,"00220000","003046707","68773027",1,4,NA,NA,NA,NA,NA,NA,NA
"53621","M",170,68,68368,"00220000","003056270","68368002",1,1,1,2,3,1,2,1,NA
"53622","M",170,68,68368,"00230000","003046730","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53623","M",170,68,68368,"00230000","003056120","68368005",1,3,NA,NA,NA,NA,NA,NA,NA
"53624","M",170,68,68368,"00230000","003056272","68368002",1,1,1,2,4,1,2,1,NA
"53625","M",170,68,68368,"00240000","003056217","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53626","M",170,68,68368,"00240000","003056273","68368002",1,1,1,2,3,1,2,1,NA
"53627","M",170,68,68368,"00250000","003046609","68368008",1,1,1,2,5,1,2,1,NA
"53628","M",170,68,68368,"00250000","003046691","68773027",1,1,1,1,3,1,2,1,NA
"53629","M",170,68,68368,"00250000","003056243","68368002",1,1,1,1,3,1,2,1,NA
"53630","M",170,68,68368,"00260000","003046543","68368001",1,4,NA,NA,NA,NA,NA,NA,NA
"53631","M",170,68,68368,"00270000","003046728","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53632","M",170,68,68368,"00270000","003054500","68368010",1,1,1,2,5,1,2,1,NA
"53633","M",170,68,68368,"00270000","003056247","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53634","M",170,68,68368,"00280000","003046761","68773027",1,1,1,2,3,1,2,1,NA
"53635","M",170,68,68368,"00280000","003056190","68368005",1,1,1,3,4,1,2,1,NA
"53636","M",170,68,68368,"00280000","003056191","68368005",1,1,1,1,3,1,2,1,NA
"53637","M",170,68,68368,"00280000","003056285","68368002",1,1,1,2,5,1,2,1,NA
"53638","M",170,68,68368,"00290000","003046484","68368001",1,1,1,2,3,1,2,1,NA
"53639","M",170,68,68368,"00290000","003054653","68368011",1,1,1,2,5,1,2,1,NA
"53640","M",170,68,68368,"00290000","003056216","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53641","M",170,68,68368,"00290000","083046494","68368009",1,1,1,1,3,1,2,2,NA
"53642","M",170,68,68368,"00300000","003046712","68773027",1,1,1,1,3,1,2,1,NA
"53643","M",170,68,68368,"00300000","003056156","68368005",1,1,1,2,5,1,2,1,NA
"53644","M",170,68,68368,"00300000","003056189","68368005",1,1,1,2,3,1,2,1,NA
"53645","M",170,68,68368,"00310000","003046623","68368009",1,1,1,1,3,1,2,2,NA
"53646","M",170,68,68368,"00310000","003046623","68368009",2,3,NA,NA,NA,NA,NA,NA,NA
"53647","M",170,68,68368,"00310000","003046754","68368008",1,1,1,5,5,1,2,1,NA
"53648","M",170,68,68368,"00310000","003046760","68773027",1,1,1,3,5,1,2,1,NA
"53649","M",170,68,68368,"00320000","003056282","68368002",1,1,1,2,5,1,2,1,NA
"53650","M",170,68,68368,"00320000","003056314","68368002",1,1,1,2,5,1,2,1,NA
"53651","M",170,68,68368,"00330000","003046534","68368009",1,1,1,1,3,1,2,1,NA
"53652","M",170,68,68368,"00330000","003046537","68368001",1,3,NA,NA,NA,NA,NA,NA,NA
"53653","M",170,68,68368,"00330000","003046611","68368008",1,1,1,2,5,1,2,1,NA
"53654","M",170,68,68368,"00330000","003046685","68368008",1,1,1,1,3,1,2,1,NA
"53655","M",170,68,68368,"00330000","003054560","68368011",1,1,1,2,5,1,2,1,NA
"53656","M",170,68,68368,"00330000","003056088","68368005",1,1,1,2,3,1,2,1,NA
"53657","M",170,68,68368,"00340000","003056141","68368005",1,1,1,2,3,1,2,2,NA
"53658","M",170,68,68368,"00340000","003056176","68368005",1,1,1,2,4,1,2,1,NA
"53659","M",170,68,68368,"00350000","003046654","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53660","M",170,68,68368,"00350000","003054409","68773027",1,1,1,5,5,NA,NA,NA,2
"53661","M",170,68,68368,"00350000","003054561","68368010",1,1,1,2,3,1,2,2,NA
"53662","M",170,68,68368,"00360000","003046501","68368001",1,1,1,2,5,1,2,2,NA
"53663","M",170,68,68368,"00360000","003046705","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53664","M",170,68,68368,"00360000","003046705","68368008",2,1,1,1,5,1,2,2,NA
"53665","M",170,68,68368,"00360000","003054468","68368003",1,4,NA,NA,NA,NA,NA,NA,NA
"53666","M",170,68,68368,"00360000","003056071","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53667","M",170,68,68368,"00360000","003056287","68368002",1,4,NA,NA,NA,NA,NA,NA,NA
"53668","M",170,68,68368,"00370000","003046682","68368008",1,1,1,1,3,1,2,1,NA
"53669","M",170,68,68368,"00370000","003054408","68773027",1,1,1,1,3,1,2,1,NA
"53670","M",170,68,68368,"00370000","003054408","68773027",2,1,1,2,5,1,2,1,NA
"53671","M",170,68,68368,"00370000","003054408","68773027",3,1,1,1,3,1,2,1,NA
"53672","M",170,68,68368,"00380000","003046735","68368011",1,4,NA,NA,NA,NA,NA,NA,NA
"53673","M",170,68,68368,"00380000","003046753","68368008",1,1,1,5,5,1,2,1,NA
"53674","M",170,68,68368,"00380000","003056346","68368002",1,1,1,2,5,1,2,1,NA
"53675","M",170,68,68368,"00390000","003046521","68368001",1,4,NA,NA,NA,NA,NA,NA,NA
"53676","M",170,68,68368,"00390000","003046798","68773027",1,1,1,1,5,1,2,1,NA
"53677","M",170,68,68368,"00390000","003056110","68368005",1,1,1,2,3,1,2,1,NA
"53678","M",170,68,68368,"00390000","003056248","68368002",1,4,NA,NA,NA,NA,NA,NA,NA
"53679","M",170,68,68368,"00390000","003056322","68368005",1,1,1,2,5,1,2,1,NA
"53680","M",170,68,68368,"00400000","003046527","68368009",1,1,1,2,3,1,2,1,NA
"53681","M",170,68,68368,"00400000","003046797","68773027",1,1,1,1,3,1,2,1,NA
"53682","M",170,68,68368,"00410000","003054536","68368010",1,1,1,2,5,1,2,1,NA
"53683","M",170,68,68368,"00410000","003056105","68368005",1,1,1,2,5,1,2,1,NA
"53684","M",170,68,68368,"00410000","003056177","68368005",1,1,1,1,3,1,2,1,NA
"53685","M",170,68,68368,"00420000","003046591","68368009",1,1,1,1,3,1,2,2,NA
"53686","M",170,68,68368,"00420000","003056178","68368005",1,1,1,1,5,1,2,2,NA
"53687","M",170,68,68368,"00430000","003056162","68368005",1,1,1,1,3,1,2,2,NA
"53688","M",170,68,68368,"00440000","001614024","68368005",1,1,1,3,5,1,2,2,NA
"53689","M",170,68,68368,"00440000","003046708","68773027",1,1,1,3,5,1,2,1,NA
"53690","M",170,68,68368,"00440000","003056173","68368005",1,1,1,2,3,1,2,1,NA
"53691","M",170,68,68368,"00450000","003046513","68368001",1,1,1,3,5,1,2,1,NA
"53692","M",170,68,68368,"00450000","003046514","68368001",1,1,1,1,3,1,2,1,NA
"53693","M",170,68,68368,"00460000","003046437","68368001",1,1,1,2,4,1,2,1,NA
"53694","M",170,68,68368,"00460000","003046651","68368008",1,1,1,1,3,1,2,2,NA
"53695","M",170,68,68368,"00460000","003046701","68368008",1,1,1,3,5,1,2,2,NA
"53696","M",170,68,68368,"00460000","003046721","68368008",1,1,1,1,4,1,2,1,NA
"53697","M",170,68,68368,"00480000","003046402","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53698","M",170,68,68368,"00480000","003046650","68368008",1,1,1,1,3,1,2,2,NA
"53699","M",170,68,68368,"00480000","003046715","68773027",1,1,1,1,3,1,2,1,NA
"53700","M",170,68,68368,"00480000","003046715","68773027",2,4,NA,NA,NA,NA,NA,NA,NA
"53701","M",170,68,68368,"00490000","003046716","68773027",1,4,NA,NA,NA,NA,NA,NA,NA
"53702","M",170,68,68368,"00490000","003054663","68368011",1,4,NA,NA,NA,NA,NA,NA,NA
"53703","M",170,68,68368,"00500000","003046676","68368008",1,1,1,1,3,1,2,1,NA
"53704","M",170,68,68368,"00500000","003046677","68368008",1,1,1,2,3,1,NA,NA,NA
"53705","M",170,68,68368,"00500000","003046737","68773027",1,1,1,2,5,1,2,1,NA
"53706","M",170,68,68368,"00500000","003056193","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53707","M",170,68,68368,"00500000","003056275","68368002",1,1,1,2,5,1,2,1,NA
"53708","M",170,68,68368,"00500000","003056275","68368002",2,3,NA,NA,NA,NA,NA,NA,NA
"53709","M",170,68,68368,"00510000","003046649","68368008",1,1,1,1,3,1,2,1,NA
"53710","M",170,68,68368,"00510000","003056171","68368005",1,1,1,1,3,1,2,1,NA
"53711","M",170,68,68368,"00510000","003056266","68368002",1,1,1,2,5,1,2,2,NA
"53712","M",170,68,68368,"00520000","003056198","68368005",1,1,1,2,5,1,2,1,NA
"53713","M",170,68,68368,"00520000","003056264","68368010",1,1,1,2,3,1,2,1,NA
"53714","M",170,68,68368,"00530000","003046499","68368001",1,1,1,1,3,1,2,2,NA
"53715","M",170,68,68368,"00530000","003046500","68368001",1,1,1,2,5,1,2,1,NA
"53716","M",170,68,68368,"00530000","003046608","68368008",1,1,1,1,3,1,2,1,NA
"53717","M",170,68,68368,"00540000","003046738","68773027",1,1,1,1,3,1,2,1,NA
"53718","M",170,68,68368,"00540000","003056180","68368005",1,1,1,1,3,1,2,1,NA
"53719","M",170,68,68368,"00540000","003056262","68368002",1,1,1,2,3,1,2,2,NA
"53720","M",170,68,68368,"00550000","003056123","68368005",1,1,1,1,3,1,2,1,NA
"53721","M",170,68,68368,"00550000","003056263","68368002",1,1,1,2,5,1,2,1,NA
"53722","M",170,68,68368,"00560000","003046512","68368001",1,1,1,2,3,1,2,1,NA
"53723","M",170,68,68368,"00560000","003046625","68368009",1,1,1,3,5,1,2,2,NA
"53724","M",170,68,68368,"00560000","003046625","68368009",2,4,NA,NA,NA,NA,NA,NA,NA
"53725","M",170,68,68368,"00560000","003054648","68368011",1,4,NA,NA,NA,NA,NA,NA,NA
"53726","M",170,68,68368,"00570000","003046525","68368001",1,1,1,2,3,1,2,1,NA
"53727","M",170,68,68368,"00570000","003046647","68368008",1,1,1,2,4,1,2,1,NA
"53728","M",170,68,68368,"00580000","003046646","68368008",1,1,1,1,3,1,2,1,NA
"53729","M",170,68,68368,"00590000","003046606","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53730","M",170,68,68368,"00590000","003046607","68368008",1,1,1,3,4,1,2,1,NA
"53731","M",170,68,68368,"00590000","003046645","68368008",1,1,1,2,5,1,2,2,NA
"53732","M",170,68,68368,"00600000","003046516","68368001",1,1,2,1,3,1,2,1,NA
"53733","M",170,68,68368,"00600000","003056121","68368005",1,3,NA,NA,NA,NA,NA,NA,NA
"53734","M",170,68,68368,"00610000","003056267","68368002",1,1,1,2,3,1,2,1,NA
"53735","M",170,68,68368,"00620000","001614038","68368010",1,1,1,1,3,1,2,1,NA
"53736","M",170,68,68368,"00620000","003046603","68368008",1,1,1,3,4,1,2,1,NA
"53737","M",170,68,68368,"00620000","003046604","68368008",1,1,1,1,3,1,2,1,NA
"53738","M",170,68,68368,"00620000","003046624","68368009",1,1,1,3,4,NA,NA,NA,2
"53739","M",170,68,68368,"00620000","003046736","68773027",1,1,1,2,3,1,2,1,NA
"53740","M",170,68,68368,"00620000","003056326","68368006",1,1,1,2,5,1,2,1,NA
"53741","M",170,68,68368,"00640000","003046454","68368001",1,1,1,2,3,1,2,1,NA
"53742","M",170,68,68368,"00640000","003046747","68773027",1,1,1,1,3,1,2,1,NA
"53743","M",170,68,68368,"00640000","003046748","68773027",1,1,1,1,3,1,2,1,NA
"53744","M",170,68,68368,"00640000","003054644","68368010",1,1,1,1,3,1,2,1,NA
"53745","M",170,68,68368,"00640000","003056274","68368002",1,1,1,2,4,1,2,1,NA
"53746","M",170,68,68368,"00650000","003046482","68368001",1,1,1,2,1,1,2,2,NA
"53747","M",170,68,68368,"00650000","003046601","68368008",1,1,1,1,3,1,2,1,NA
"53748","M",170,68,68368,"00650000","003046601","68368008",2,1,1,3,5,1,2,1,NA
"53749","M",170,68,68368,"00650000","003046784","68773027",1,1,1,3,5,1,2,1,NA
"53750","M",170,68,68368,"00650000","003056051","68368005",1,1,1,9,9,NA,NA,NA,2
"53751","M",170,68,68368,"00650000","003056312","68368002",1,4,NA,NA,NA,NA,NA,NA,NA
"53752","M",170,68,68368,"00650000","003056365","68368006",1,1,1,2,4,1,2,2,NA
"53753","M",170,68,68368,"00650000","083056365","68368006",1,1,1,2,4,1,2,2,NA
"53754","M",170,68,68368,"00650000","083056365","68368006",2,4,NA,NA,NA,NA,NA,NA,NA
"53755","M",170,68,68368,"00660000","003046750","68773027",1,1,1,1,5,1,2,1,NA
"53756","M",170,68,68368,"00660000","003056076","68368005",1,1,1,9,9,NA,NA,NA,2
"53757","M",170,68,68368,"00660000","003056345","68368002",1,1,1,2,5,1,2,1,NA
"53758","M",170,68,68368,"00680000","003046497","68368009",1,1,1,2,3,1,2,2,NA
"53759","M",170,68,68368,"00680000","003046557","68368009",1,1,1,2,4,1,2,1,NA
"53760","M",170,68,68368,"00680000","003046661","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53761","M",170,68,68368,"00680000","003056373","68368006",1,1,1,2,5,1,2,2,NA
"53762","M",170,68,68368,"00680000","088046497","68368009",1,1,1,2,3,1,2,2,NA
"53763","M",170,68,68368,"00690000","001614042","68368005",1,3,NA,NA,NA,NA,NA,NA,NA
"53764","M",170,68,68368,"00690000","003046605","68368008",1,1,1,2,4,1,2,2,NA
"53765","M",170,68,68368,"00690000","003046648","68368008",1,1,1,3,4,1,2,1,NA
"53766","M",170,68,68368,"00690000","003054582","68368002",1,1,1,1,3,1,2,1,NA
"53767","M",170,68,68368,"00690000","003056277","68368002",1,1,1,1,5,1,2,2,NA
"53768","M",170,68,68368,"00690000","003056358","68368006",1,1,1,3,4,1,2,1,NA
"53769","M",170,68,68368,"00690000","083056358","68368006",1,1,1,3,4,1,2,1,NA
"53770","M",170,68,68368,"00700000","003046495","68368009",1,1,1,1,3,1,2,2,NA
"53771","M",170,68,68368,"00700000","003054571","68368010",1,4,NA,NA,NA,NA,NA,NA,NA
"53772","M",170,68,68368,"00700000","003056394","68368006",1,1,1,1,3,1,2,2,NA
"53773","M",170,68,68368,"00700000","083046495","68368009",1,1,1,1,3,1,2,2,NA
"53774","M",170,68,68368,"00700000","083056394","68368006",1,1,1,1,3,1,2,2,NA
"53775","M",170,68,68368,"00710000","003056148","68368005",1,1,1,1,2,1,2,1,NA
"53776","M",170,68,68368,"00720000","003046408","68368002",1,1,1,2,5,1,2,2,NA
"53777","M",170,68,68368,"00720000","003046668","68368008",1,1,1,4,4,1,2,1,NA
"53778","M",170,68,68368,"00720000","003046764","68773027",1,4,NA,NA,NA,NA,NA,NA,NA
"53779","M",170,68,68368,"00720000","003054616","68368010",1,1,1,2,5,1,2,1,NA
"53780","M",170,68,68368,"00720000","003056140","68368005",1,1,1,1,3,1,2,1,NA
"53781","M",170,68,68368,"00730000","003046406","68368002",1,1,1,2,3,1,2,2,NA
"53782","M",170,68,68368,"00730000","003046517","68368001",1,1,1,1,2,1,2,1,NA
"53783","M",170,68,68368,"00730000","003046578","68368009",1,1,1,2,5,1,2,2,NA
"53784","M",170,68,68368,"00730000","003046683","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53785","M",170,68,68368,"00730000","003056174","68368005",1,1,1,1,5,1,2,1,NA
"53786","M",170,68,68368,"00740000","003046404","68368002",1,1,1,3,5,1,2,2,NA
"53787","M",170,68,68368,"00740000","003046404","68368002",2,1,1,3,5,1,2,2,NA
"53788","M",170,68,68368,"00740000","003046545","68368009",1,1,1,3,5,1,2,2,NA
"53789","M",170,68,68368,"00740000","003046616","68368008",1,1,1,1,5,1,2,2,NA
"53790","M",170,68,68368,"00740000","003046741","68368005",1,1,1,1,3,1,2,1,NA
"53791","M",170,68,68368,"00740000","003046786","68773027",1,1,1,1,3,1,2,2,NA
"53792","M",170,68,68368,"00740000","003056114","68368005",1,1,1,1,3,1,2,1,NA
"53793","M",170,68,68368,"00750000","003046593","68368009",1,1,1,3,5,1,2,1,NA
"53794","M",170,68,68368,"00750000","003056179","68368005",1,1,1,1,3,1,2,1,NA
"53795","M",170,68,68368,"00760000","003056106","68368005",1,1,1,2,3,1,2,1,NA
"53796","M",170,68,68368,"00770000","003054621","68368010",1,1,1,1,5,1,2,1,NA
"53797","M",170,68,68368,"00780000","001614004","68368005",1,1,1,3,5,NA,NA,NA,2
"53798","M",170,68,68368,"00780000","003046745","68773027",1,1,1,3,4,NA,NA,NA,2
"53799","M",170,68,68368,"00780000","003046785","68773027",1,1,1,2,5,1,2,1,NA
"53800","M",170,68,68368,"00780000","003056211","68368002",1,1,1,1,3,1,2,1,NA
"53801","M",170,68,68368,"00780000","003056355","68368001",1,4,NA,NA,NA,NA,NA,NA,NA
"53802","M",170,68,68368,"00790000","001614018","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53803","M",170,68,68368,"00800000","001614050","68773027",1,4,NA,NA,NA,NA,NA,NA,NA
"53804","M",170,68,68368,"00800000","003046615","68368008",1,1,1,5,5,NA,NA,NA,2
"53805","M",170,68,68368,"00820000","003046405","68368002",1,1,1,2,4,1,2,1,NA
"53806","M",170,68,68368,"00820000","003046752","68773027",1,1,1,2,5,1,2,1,NA
"53807","M",170,68,68368,"00820000","003054587","68368010",1,1,1,1,3,1,2,1,NA
"53808","M",170,68,68368,"00820000","003054587","68368010",2,1,1,2,5,1,2,1,NA
"53809","M",170,68,68368,"00820000","003054588","68368010",1,1,1,1,3,1,2,1,NA
"53810","M",170,68,68368,"00830000","003046699","68368008",1,1,1,1,3,1,2,2,NA
"53811","M",170,68,68368,"00840000","003054684","68368010",1,1,1,1,2,1,2,1,NA
"53812","M",170,68,68368,"00840000","003054684","68368010",2,1,1,2,3,1,2,1,NA
"53813","M",170,68,68368,"00840000","003056238","68368005",1,1,1,1,2,1,2,2,NA
"53814","M",170,68,68368,"00850000","001614012","68368001",1,1,1,1,3,1,2,1,NA
"53815","M",170,68,68368,"00850000","001614017","68368005",1,1,1,1,5,1,2,1,NA
"53816","M",170,68,68368,"00850000","001614028","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53817","M",170,68,68368,"00850000","001614029","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53818","M",170,68,68368,"00850000","003046643","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53819","M",170,68,68368,"00860000","001614030","68368005",1,1,1,1,5,1,2,1,NA
"53820","M",170,68,68368,"00860000","003046417","68368007",1,1,1,2,5,1,2,2,NA
"53821","M",170,68,68368,"00860000","003046502","68368001",1,1,1,2,5,1,2,1,NA
"53822","M",170,68,68368,"00860000","003046580","68368009",1,1,1,1,3,1,2,2,NA
"53823","M",170,68,68368,"00860000","003046580","68368009",2,4,NA,NA,NA,NA,NA,NA,NA
"53824","M",170,68,68368,"00860000","003046726","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53825","M",170,68,68368,"00860000","003054585","68368005",1,1,1,2,5,1,2,1,NA
"53826","M",170,68,68368,"00860000","003056185","68368005",1,1,1,1,3,1,2,1,NA
"53827","M",170,68,68368,"00860000","003056208","68368002",1,1,1,2,5,1,2,1,NA
"53828","M",170,68,68368,"00870000","001614025","68368001",1,1,1,2,3,1,2,1,NA
"53829","M",170,68,68368,"00870000","003054424","68773027",1,1,1,2,5,1,2,1,NA
"53830","M",170,68,68368,"00880000","001614020","68368005",1,1,1,1,3,1,2,2,NA
"53831","M",170,68,68368,"00880000","001614027","68368005",1,1,1,1,2,1,2,2,NA
"53832","M",170,68,68368,"00880000","003046692","68368008",1,1,1,2,5,1,2,1,NA
"53833","M",170,68,68368,"00890000","003056017","68368005",1,1,1,1,3,1,2,1,NA
"53834","M",170,68,68368,"00900000","003056111","68368005",1,1,1,3,5,1,2,1,NA
"53835","M",170,68,68368,"00900000","003056237","68368005",1,4,NA,NA,NA,NA,NA,NA,NA
"53836","M",170,68,68368,"00910000","003046672","68368008",1,1,1,3,5,1,2,1,NA
"53837","M",170,68,68368,"00910000","003054660","68368001",1,1,1,2,5,1,2,1,NA
"53838","M",170,68,68368,"00910000","003056233","68368002",1,1,1,2,5,1,2,1,NA
"53839","M",170,68,68368,"00920000","003046655","68368008",1,1,1,2,4,1,2,1,NA
"53840","M",170,68,68368,"00930000","003046787","68368008",1,1,1,3,5,1,2,1,NA
"53841","M",170,68,68368,"00930000","003056214","68368005",1,1,1,2,4,1,2,1,NA
"53842","M",170,68,68368,"00930000","003056239","68368002",1,1,1,1,5,1,2,1,NA
"53843","M",170,68,68368,"00940000","001614036","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53844","M",170,68,68368,"00940000","003046546","68368009",1,1,1,2,9,1,2,2,NA
"53845","M",170,68,68368,"00940000","003046640","68368008",1,1,1,3,4,1,2,2,NA
"53846","M",170,68,68368,"00940000","003056213","68368005",1,1,1,1,3,1,2,1,NA
"53847","M",170,68,68368,"00940000","003056236","68368005",1,1,1,1,3,1,2,1,NA
"53848","M",170,68,68368,"00950000","003046671","68368008",1,1,1,1,4,1,2,1,NA
"53849","M",170,68,68368,"00960000","003046448","68368001",1,1,1,2,4,1,2,2,NA
"53850","M",170,68,68368,"00960000","003046558","68368011",1,1,1,3,5,1,2,1,NA
"53851","M",170,68,68368,"00970000","003054512","68368010",1,1,1,2,3,1,2,1,NA
"53852","M",170,68,68368,"00980000","003046487","68368001",1,1,1,1,2,1,2,2,NA
"53853","M",170,68,68368,"00980000","003046487","68368001",2,4,NA,NA,NA,NA,NA,NA,NA
"53854","M",170,68,68368,"00980000","003046489","68368001",1,1,1,2,3,1,2,2,NA
"53855","M",170,68,68368,"00980000","003046492","68368008",1,4,NA,NA,NA,NA,NA,NA,NA
"53856","M",170,68,68368,"00980000","003054516","68368011",1,4,NA,NA,NA,NA,NA,NA,NA
"53857","M",170,68,68368,"00990000","003054514","68368011",1,1,1,2,5,1,2,1,NA
"53858","M",170,68,68368,"00990000","003056194","68368005",1,1,1,2,5,1,2,1,NA
"53859","M",170,68,68368,"01000000","003054407","68368008",1,1,1,1,3,1,2,1,NA
"53860","M",170,68,68368,"01000000","003056128","68368002",1,1,1,2,4,1,2,2,NA
"53861","M",170,68,68368,"01010000","003046746","68773027",1,1,1,2,5,1,2,1,NA
"53862","M",170,68,68368,"01010000","003053276","68368002",1,1,1,1,3,1,2,1,NA
"53863","M",170,68,68368,"01010000","003054513","68368011",1,1,1,2,4,1,2,1,NA
"53864","M",170,68,68368,"01010000","003056276","68368002",1,1,1,1,3,1,2,1,NA
"53865","M",170,68,68368,"01020000","003046515","68368001",1,1,1,1,3,1,2,1,NA
"53866","M",170,68,68368,"01030000","003054792","68368010",1,4,NA,NA,NA,NA,NA,NA,NA
