"","TIPO_REG","PAIS","P_DEPTO","P_MUNIC","UC_UO","ENCUESTA","COD_VEREDA","ITER_HG","P_S15P165A","P_S15P165B","P_S15P177","P_S15P178","P_S15P179_SP1","P_S15P179A","P_S15P179_SP2","P_S15P179B","P_S15P179_SP3","P_S15P179C","P_S15P179_SP4","P_S15P180","TOT_PROD_HOGAR"
"81511","N",170,68,68820,"00580000","082405773","68820016","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81512","N",170,68,68820,"00580000","083061570","68820004","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81513","N",170,68,68820,"00580000","083085573","68820001","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"81514","N",170,68,68820,"00580000","083085598","68820002","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81515","N",170,68,68820,"00580001","060053627","68820009","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81516","N",170,68,68820,"00580001","060053627","68820009","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81517","N",170,68,68820,"00580001","060053627","68820009","00301",3,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81518","N",170,68,68820,"00580001","060447605","68820001","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,2
"81519","N",170,68,68820,"00584357","060447606","68820001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"81520","N",170,68,68820,"00590000","081599235","68820014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81521","N",170,68,68820,"00590000","083085072","68820003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81522","N",170,68,68820,"00590000","083085597","68820017","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81523","N",170,68,68820,"00590001","060052576","68820003","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81524","N",170,68,68820,"00590001","060447604","68820007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"81525","N",170,68,68820,"00600000","083085546","68820017","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81526","N",170,68,68820,"00600001","060052807","68820013","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81527","N",170,68,68820,"00600001","060054640","68820016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81528","N",170,68,68820,"00610000","081599236","68820014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81529","N",170,68,68820,"00610000","083069865","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81530","N",170,68,68820,"00610000","083085021","68820003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81531","N",170,68,68820,"00610000","083085021","68820003","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81532","N",170,68,68820,"00610001","060052828","68820013","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81533","N",170,68,68820,"00610001","060052910","68820003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81534","N",170,68,68820,"00610001","060052947","68820003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81535","N",170,68,68820,"00610001","060054387","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81536","N",170,68,68820,"00610001","060054632","68820003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81537","N",170,68,68820,"00610001","060054632","68820003","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81538","N",170,68,68820,"00610001","060447614","68820007","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81539","N",170,68,68820,"00620000","082355561","68820016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81540","N",170,68,68820,"00620000","082355561","68820016","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81541","N",170,68,68820,"00620000","083085537","68820017","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81542","N",170,68,68820,"00620000","083085538","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81543","N",170,68,68820,"00620001","060054389","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81544","N",170,68,68820,"00620001","060447631","68820007","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81545","N",170,68,68820,"00630000","081599231","68820014","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81546","N",170,68,68820,"00630001","060054380","68820003","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81547","N",170,68,68820,"00640000","083085052","68820003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81548","N",170,68,68820,"00640000","083085052","68820003","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81549","N",170,68,68820,"00640001","060054234","68820003","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81550","N",170,68,68820,"00640001","060054234","68820003","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81551","N",170,68,68820,"00640001","060448476","68820009","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"81552","N",170,68,68820,"00650000","001641582","68820004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81553","N",170,68,68820,"00650000","001641582","68820004","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81554","N",170,68,68820,"00650000","001641582","68820004","00301",3,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81555","N",170,68,68820,"00650000","001641582","68820004","00401",4,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81556","N",170,68,68820,"00650000","001641582","68820004","00501",5,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81557","N",170,68,68820,"00650000","082354579","68820016","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81558","N",170,68,68820,"00650000","083069867","68820004","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81559","N",170,68,68820,"00650000","083084849","68820016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81560","N",170,68,68820,"00650000","083085060","68820018","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81561","N",170,68,68820,"00650001","060054235","68820018","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81562","N",170,68,68820,"00650001","060054500","68820004","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81563","N",170,68,68820,"00650001","060448162","68820001","00101",1,1,1,3,1,2000,NA,NA,NA,NA,NA,1,NA
"81564","N",170,68,68820,"00650001","060448162","68820001","00201",2,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81565","N",170,68,68820,"00660000","082409371","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81566","N",170,68,68820,"00660000","083069890","68820013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"81567","N",170,68,68820,"00660000","083085061","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81568","N",170,68,68820,"00660001","060054236","68820018","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81569","N",170,68,68820,"00660001","060054675","68820005","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81570","N",170,68,68820,"00670000","083069703","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,3
"81571","N",170,68,68820,"00680000","082409372","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81572","N",170,68,68820,"00690000","083069943","68820003","00101",1,1,1,3,1,1985,1,1985,1,1985,NA,2,2
"81573","N",170,68,68820,"00690000","083084933","68820013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81574","N",170,68,68820,"00690001","060053741","68820013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81575","N",170,68,68820,"00690001","060054203","68820018","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81576","N",170,68,68820,"00690001","060449321","68820016","00201",2,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81577","N",170,68,68820,"00700000","083069711","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81578","N",170,68,68820,"00700000","083069797","68820007","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81579","N",170,68,68820,"00700000","083084979","68820012","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81580","N",170,68,68820,"00700001","060052775","68820001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,2
"81581","N",170,68,68820,"00700001","060448607","68820009","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81582","N",170,68,68820,"00700001","060449323","68820016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81583","N",170,68,68820,"00705637","060054097","68820018","00101",1,1,1,2,1,1994,NA,NA,NA,NA,NA,1,NA
"81584","N",170,68,68820,"00710000","083069708","68820010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81585","N",170,68,68820,"00710000","083084863","68820014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81586","N",170,68,68820,"00710000","083085140","68820018","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81587","N",170,68,68820,"00710000","083085140","68820018","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81588","N",170,68,68820,"00710001","060054613","68820010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81589","N",170,68,68820,"00710001","060054622","68820018","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81590","N",170,68,68820,"00710001","060054622","68820018","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81591","N",170,68,68820,"00720000","082354673","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81592","N",170,68,68820,"00720000","083069714","68820010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81593","N",170,68,68820,"00720000","083070000","68820007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81594","N",170,68,68820,"00720001","060052741","68820001","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81595","N",170,68,68820,"00720001","060052936","68820003","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81596","N",170,68,68820,"00720001","060054489","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81597","N",170,68,68820,"00730000","083069710","68820004","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81598","N",170,68,68820,"00730000","083069792","68820001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81599","N",170,68,68820,"00733635","060054039","68820001","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81600","N",170,68,68820,"00750000","083069713","68820010","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81601","N",170,68,68820,"00750001","060052823","68820001","00101",1,1,2,2,NA,NA,1,2004,NA,NA,NA,2,NA
"81602","N",170,68,68820,"00750001","060054496","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81603","N",170,68,68820,"00760000","083069917","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81604","N",170,68,68820,"00770000","082384082","68820006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81605","N",170,68,68820,"00770000","083069919","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81606","N",170,68,68820,"00770001","060054668","68820005","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81607","N",170,68,68820,"00770001","060054668","68820005","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81608","N",170,68,68820,"00770001","060054668","68820005","00301",3,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81609","N",170,68,68820,"00780000","001641407","68820013","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81610","N",170,68,68820,"00780000","001641407","68820013","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81611","N",170,68,68820,"00780000","083085139","68820018","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81612","N",170,68,68820,"00780000","083085575","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81613","N",170,68,68820,"00780001","060052745","68820001","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81614","N",170,68,68820,"00800000","083069901","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81615","N",170,68,68820,"00800000","083084841","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81616","N",170,68,68820,"00800000","083084841","68820006","00201",2,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"81617","N",170,68,68820,"00800000","083084841","68820006","00301",3,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"81618","N",170,68,68820,"00800000","083085115","68820013","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81619","N",170,68,68820,"00800001","060052885","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81620","N",170,68,68820,"00800001","060054481","68820015","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81621","N",170,68,68820,"00800001","060447248","68820009","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81622","N",170,68,68820,"00806176","060447249","68820009","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81623","N",170,68,68820,"00810000","001599484","68820007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81624","N",170,68,68820,"00810000","083069902","68820010","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,2
"81625","N",170,68,68820,"00810000","083085118","68820018","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"81626","N",170,68,68820,"00810001","060052884","68820010","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81627","N",170,68,68820,"00820000","083069894","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81628","N",170,68,68820,"00820000","083085041","68820018","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81629","N",170,68,68820,"00820000","083085084","68820007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81630","N",170,68,68820,"00820001","060052766","68820007","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81631","N",170,68,68820,"00830000","081449602","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81632","N",170,68,68820,"00830000","081599237","68820014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81633","N",170,68,68820,"00830000","082409375","68820006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81634","N",170,68,68820,"00830000","083084896","68820001","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81635","N",170,68,68820,"00830000","083084993","68820018","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81636","N",170,68,68820,"00830001","060052761","68820001","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81637","N",170,68,68820,"00830001","060053400","68820018","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81638","N",170,68,68820,"00830001","060053400","68820018","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81639","N",170,68,68820,"00830001","060053400","68820018","00201",2,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81640","N",170,68,68820,"00830001","060054465","68820014","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81641","N",170,68,68820,"00830001","060054465","68820014","00102",1,2,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81642","N",170,68,68820,"00840000","081599222","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81643","N",170,68,68820,"00840000","082354525","68820006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81644","N",170,68,68820,"00840000","083069997","68820003","00101",1,1,1,2,1,1998,1,1998,NA,NA,NA,2,2
"81645","N",170,68,68820,"00840001","060054464","68820014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81646","N",170,68,68820,"00850000","083085141","68820018","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81647","N",170,68,68820,"00850001","060054292","68820009","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81648","N",170,68,68820,"00850001","060054483","68820015","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81649","N",170,68,68820,"00852980","060054293","68820009","00101",1,1,1,2,NA,NA,1,1998,NA,NA,NA,2,NA
"81650","N",170,68,68820,"00860000","082381424","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"81651","N",170,68,68820,"00860000","083085133","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81652","N",170,68,68820,"00860001","060052574","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81653","N",170,68,68820,"00860001","060447648","68820009","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81654","N",170,68,68820,"00870000","083085599","68820002","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81655","N",170,68,68820,"00880000","082407565","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81656","N",170,68,68820,"00880000","083069707","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81657","N",170,68,68820,"00890000","082409384","68820006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81658","N",170,68,68820,"00890000","083085190","68820018","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81659","N",170,68,68820,"00890000","083085529","68820004","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81660","N",170,68,68820,"00900000","082405754","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81661","N",170,68,68820,"00900000","082407557","68820006","00101",1,1,9,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81662","N",170,68,68820,"00900000","083069998","68820007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81663","N",170,68,68820,"00900000","083085579","68820002","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81664","N",170,68,68820,"00910000","083069915","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81665","N",170,68,68820,"00910001","060052887","68820010","00101",1,1,2,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81666","N",170,68,68820,"00910001","060054676","68820011","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"81667","N",170,68,68820,"00920000","081599363","68820014","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81668","N",170,68,68820,"00920000","083085029","68820002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81669","N",170,68,68820,"00920000","083085541","68820017","00101",1,1,2,1,1,2007,NA,NA,NA,NA,NA,2,1
"81670","N",170,68,68820,"00920001","060054092","68820002","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81671","N",170,68,68820,"00930000","083069709","68820010","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81672","N",170,68,68820,"00930000","083085057","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81673","N",170,68,68820,"00930001","060052589","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81674","N",170,68,68820,"00930001","060054237","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81675","N",170,68,68820,"00930001","060054237","68820018","00102",1,2,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81676","N",170,68,68820,"00940000","081449773","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81677","N",170,68,68820,"00940000","081599365","68820014","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,1
"81678","N",170,68,68820,"00940000","083069884","68820002","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,2
"81679","N",170,68,68820,"00950000","081599362","68820014","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,1
"81680","N",170,68,68820,"00950000","082028442","68820014","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81681","N",170,68,68820,"00950000","082355535","68820006","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81682","N",170,68,68820,"00950000","082381557","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81683","N",170,68,68820,"00950000","083069898","68820013","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81684","N",170,68,68820,"00950000","083084964","68820007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81685","N",170,68,68820,"00950000","083085593","68820002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81686","N",170,68,68820,"00950001","060052769","68820007","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81687","N",170,68,68820,"00950001","060054506","68820002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81688","N",170,68,68820,"00960000","082381556","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,3
"81689","N",170,68,68820,"00960000","082381556","68820006","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81690","N",170,68,68820,"00960000","082409435","68820016","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81691","N",170,68,68820,"00960000","083085197","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81692","N",170,68,68820,"00970000","082409444","68820016","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81693","N",170,68,68820,"00970000","083069914","68820010","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81694","N",170,68,68820,"00980000","082354557","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81695","N",170,68,68820,"00990000","082354879","68820014","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81696","N",170,68,68820,"00990000","082409398","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81697","N",170,68,68820,"00990001","060054093","68820002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81698","N",170,68,68820,"01000000","082407506","68820006","00101",1,1,9,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81699","N",170,68,68820,"01000000","083084883","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81700","N",170,68,68820,"01000000","083085058","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"81701","N",170,68,68820,"01000001","060054239","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81702","N",170,68,68820,"01000001","060054239","68820018","00102",1,2,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81703","N",170,68,68820,"01000001","060054503","68820011","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81704","N",170,68,68820,"01000001","060054503","68820011","00201",2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81705","N",170,68,68820,"01000001","060054667","68820011","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81706","N",170,68,68820,"01000001","060448170","68820001","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81707","N",170,68,68820,"01010000","081599277","68820015","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81708","N",170,68,68820,"01010001","060054240","68820002","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81709","N",170,68,68820,"01020000","083084878","68820016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81710","N",170,68,68820,"01020000","083085023","68820002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81711","N",170,68,68820,"01020001","060054666","68820008","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81712","N",170,68,68820,"01040000","082405758","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81713","N",170,68,68820,"01050000","081449639","68820006","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA
"81714","N",170,68,68820,"01050001","060054479","68820001","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81715","N",170,68,68820,"01060000","083069718","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81716","N",170,68,68820,"01060000","083085046","68820002","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81717","N",170,68,68820,"01060001","060054624","68820002","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81718","N",170,68,68820,"01070000","083069912","68820010","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA
"81719","N",170,68,68820,"01070000","083084864","68820014","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81720","N",170,68,68820,"01070000","083084926","68820015","00101",1,1,9,9,NA,NA,NA,NA,NA,NA,1,NA,NA
"81721","N",170,68,68820,"01070000","083085028","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,2
"81722","N",170,68,68820,"01070001","060052580","68820018","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81723","N",170,68,68820,"01080000","082354404","68820016","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81724","N",170,68,68820,"01080000","082407527","68820006","00101",1,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81725","N",170,68,68820,"01080000","083085116","68820018","00101",1,1,1,3,NA,NA,NA,NA,NA,NA,1,NA,1
"81726","N",170,68,68820,"01090000","083069837","68820017","00101",1,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,1
"81727","N",170,68,68820,"01090000","083084845","68820015","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81728","N",170,68,68820,"01090000","083085019","68820018","00101",1,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,1
"81729","N",170,68,68820,"01090000","083085019","68820018","00201",2,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81730","N",170,68,68820,"01090000","083085019","68820018","00301",3,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA
"81731","N",170,68,68820,"01090001","060054628","68820018","00101",1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA
